150	4676.90
151	4683.36
152	4698.67
153	4724.35
154	4760.01
155	4803.65
156	4852.72
157	4904.61
158	4956.71
159	5006.39
160	5051.05
161	5088.09
162	5115.37
163	5132.34
164	5140.48
165	5141.98
166	5139.12
167	5134.18
168	5129.45
169	5127.19
170	5129.67
171	5138.75
172	5154.80
173	5176.35
174	5201.24
175	5227.21
176	5252.04
177	5273.48
178	5289.30
179	5297.28
180	5295.66
181	5284.35
182	5265.35
183	5241.43
184	5215.41
185	5190.14
186	5168.45
187	5153.19
188	5147.16
189	5152.65
190	5170.08
191	5197.63
192	5232.66
193	5272.48
194	5314.38
195	5355.66
196	5393.61
197	5425.56
198	5449.31
199	5464.38
200	5472.17
201	5474.75
202	5474.23
203	5472.76
204	5472.44
205	5475.41
206	5483.76
207	5499.21
208	5522.19
209	5551.85
210	5586.87
211	5625.94
212	5667.72
213	5710.87
214	5754.06
215	5795.99
216	5835.53
217	5872.14
218	5905.86
219	5936.88
220	5965.40
221	5991.63
222	6015.77
223	6038.03
224	6058.62
225	6077.77
226	6095.78
227	6113.03
228	6129.90
229	6146.78
230	6164.04
231	6182.09
232	6201.29
233	6222.03
234	6244.48
235	6268.44
236	6293.40
237	6318.77
238	6343.95
239	6368.38
240	6391.44
241	6412.56
242	6431.16
243	6446.76
244	6459.08
245	6467.96
246	6473.26
247	6474.85
248	6472.61
249	6466.40
250	6456.08
251	6441.63
252	6423.50
253	6403.04
254	6382.09
255	6362.55
256	6346.34
257	6335.38
258	6331.56
259	6336.80
260	6352.71
261	6379.70
262	6416.30
263	6460.25
264	6509.20
265	6560.77
266	6612.60
267	6662.31
268	6707.55
269	6746.25
270	6777.31
271	6800.84
272	6817.35
273	6827.43
274	6831.63
275	6830.54
276	6824.72
277	6814.74
278	6801.17
279	6784.56
280	6765.46
281	6744.39
282	6721.90
283	6698.52
284	6674.78
285	6651.23
286	6628.40
287	6606.78
288	6586.81
289	6568.84
290	6553.24
291	6540.36
292	6530.55
293	6524.17
294	6521.58
295	6523.05
296	6528.55
297	6537.36
298	6548.41
299	6560.61
300	6572.82
301	6583.93
302	6592.83
303	6598.39
304	6599.64
305	6596.22
306	6588.55
307	6577.40
308	6563.60
309	6547.94
310	6531.24
311	6514.32
312	6497.97
313	6482.88
314	6469.35
315	6457.33
316	6446.63
317	6437.06
318	6428.45
319	6420.60
320	6413.33
321	6406.47
322	6399.98
323	6394.20
324	6389.65
325	6386.94
326	6386.67
327	6389.43
328	6395.83
329	6406.46
330	6421.80
331	6441.74
332	6465.21
333	6490.64
334	6516.40
335	6540.85
336	6562.37
337	6579.31
338	6590.06
339	6593.36
340	6589.16
341	6578.83
342	6564.18
343	6547.10
344	6529.46
345	6513.13
346	6499.98
347	6491.82
348	6489.77
349	6493.30
350	6500.65
351	6509.75
352	6518.53
353	6524.91
354	6526.82
355	6522.17
356	6509.15
357	6487.08
358	6457.30
359	6422.10
360	6383.95
361	6345.29
362	6308.58
363	6276.28
364	6250.82
365	6234.21
366	6227.11
367	6228.69
368	6237.67
369	6252.69
370	6272.42
371	6295.52
372	6320.65
373	6346.49
374	6371.91
375	6396.23
376	6419.03
377	6439.95
378	6458.64
379	6474.76
380	6487.95
381	6497.86
382	6504.26
383	6507.36
384	6507.99
385	6507.26
386	6506.30
387	6506.24
388	6508.23
389	6513.39
390	6522.83
391	6537.27
392	6556.40
393	6579.09
394	6603.96
395	6629.63
396	6654.70
397	6677.79
398	6697.52
399	6712.63
400	6722.44
401	6727.30
402	6728.04
403	6725.57
404	6720.81
405	6714.67
406	6708.07
407	6701.90
408	6696.91
409	6693.30
410	6690.80
411	6688.97
