150	4517.02
151	4516.68
152	4522.28
153	4536.54
154	4559.16
155	4588.36
156	4621.88
157	4657.39
158	4692.57
159	4725.11
160	4752.68
161	4772.99
162	4784.17
163	4785.94
164	4780.01
165	4768.80
166	4754.78
167	4740.48
168	4728.37
169	4720.96
170	4720.72
171	4729.69
172	4748.29
173	4774.93
174	4807.25
175	4842.83
176	4879.23
177	4914.03
178	4944.79
179	4969.12
180	4985.06
181	4992.36
182	4992.90
183	4989.30
184	4984.26
185	4980.50
186	4980.73
187	4987.67
188	5003.98
189	5031.80
190	5071.23
191	5119.95
192	5174.79
193	5232.49
194	5289.79
195	5343.43
196	5390.16
197	5426.75
198	5450.59
199	5461.20
200	5460.53
201	5451.31
202	5436.39
203	5418.59
204	5400.75
205	5385.68
206	5376.21
207	5374.71
208	5382.26
209	5398.50
210	5422.65
211	5453.90
212	5491.41
213	5534.37
214	5581.95
215	5633.31
216	5687.51
217	5743.25
218	5798.89
219	5852.73
220	5903.00
221	5948.00
222	5985.98
223	6015.21
224	6034.03
225	6041.43
226	6038.25
227	6026.88
228	6010.11
229	5990.75
230	5971.61
231	5955.52
232	5945.29
233	5943.62
234	5952.33
235	5971.03
236	5997.71
237	6030.03
238	6065.57
239	6101.96
240	6136.81
241	6167.73
242	6192.45
243	6209.47
244	6218.99
245	6222.25
246	6220.66
247	6215.69
248	6208.78
249	6201.38
250	6194.93
251	6190.79
252	6189.77
253	6191.72
254	6196.01
255	6201.90
256	6208.66
257	6215.55
258	6221.84
259	6226.80
260	6229.86
261	6231.10
262	6231.62
263	6232.97
264	6236.73
265	6244.50
266	6257.88
267	6278.45
268	6307.80
269	6347.03
270	6395.63
271	6451.07
272	6510.16
273	6569.60
274	6626.11
275	6676.40
276	6717.20
277	6745.26
278	6758.11
279	6755.45
280	6739.00
281	6711.10
282	6674.12
283	6630.43
284	6582.41
285	6532.42
286	6482.81
287	6435.63
288	6392.21
289	6353.43
290	6320.02
291	6292.73
292	6272.29
293	6259.43
294	6254.91
295	6259.32
296	6272.65
297	6293.64
298	6320.40
299	6350.90
300	6383.13
301	6415.08
302	6444.73
303	6470.07
304	6489.31
305	6501.58
306	6507.29
307	6507.37
308	6502.80
309	6494.55
310	6483.62
311	6471.00
312	6457.66
313	6444.47
314	6431.97
315	6420.37
316	6409.76
317	6400.25
318	6391.93
319	6384.90
320	6379.25
321	6375.07
322	6372.45
323	6371.40
324	6371.95
325	6374.08
326	6377.79
327	6383.07
328	6389.93
329	6398.35
330	6408.32
331	6419.68
332	6432.12
333	6445.22
334	6458.54
335	6471.66
336	6484.14
337	6495.54
338	6505.44
339	6513.45
340	6519.31
341	6522.90
342	6524.16
343	6523.05
344	6519.50
345	6513.47
346	6504.90
347	6493.75
348	6480.07
349	6464.15
350	6446.46
351	6427.53
352	6407.85
353	6387.95
354	6368.34
355	6349.53
356	6332.03
357	6316.24
358	6302.43
359	6290.78
360	6281.48
361	6274.72
362	6270.66
363	6269.50
364	6271.40
365	6276.45
366	6284.42
367	6294.75
368	6306.78
369	6319.84
370	6333.25
371	6346.34
372	6358.43
373	6368.89
374	6377.38
375	6384.23
376	6390.18
377	6396.09
378	6402.81
379	6411.20
380	6422.11
381	6436.39
382	6454.70
383	6476.95
384	6501.98
385	6528.17
386	6553.85
387	6577.37
388	6597.04
389	6611.21
390	6618.27
391	6617.20
392	6608.61
393	6594.44
394	6577.00
395	6558.61
396	6541.59
397	6528.28
398	6520.99
399	6521.79
400	6531.55
401	6549.04
402	6572.02
403	6598.11
404	6624.91
405	6650.03
406	6671.05
407	6685.65
408	6691.98
409	6689.87
410	6680.73
411	6666.43
412	6648.89
413	6630.02
414	6611.74
415	6595.95
416	6584.46
417	6578.41
418	6577.74
419	6581.73
420	6589.54
421	6600.33
422	6613.28
423	6627.54
424	6642.27
425	6656.67
426	6670.01
427	6681.64
428	6690.93
429	6697.27
430	6700.04
431	6698.62
432	6692.39
433	6680.80
434	6663.73
435	6641.83
436	6616.17
437	6587.93
438	6558.25
439	6528.30
440	6499.25
441	6472.24
442	6448.35
443	6428.36
444	6412.76
445	6401.99
446	6396.44
447	6396.52
448	6402.65
449	6415.23
450	6434.53
451	6460.20
452	6490.68
453	6523.82
454	6557.39
455	6589.12
456	6616.78
457	6638.10
458	6650.92
459	6653.81
460	6647.52
461	6634.78
462	6618.84
463	6603.01
464	6590.60
465	6584.90
466	6589.19
467	6606.34
468	6637.14
469	6679.24
470	6728.88
471	6782.13
472	6835.02
473	6883.60
474	6923.92
475	6952.17
476	6965.85
477	6965.65
478	6954.56
479	6936.16
480	6914.04
481	6891.80
482	6873.04
483	6861.31
484	6859.62
485	6868.87
486	6887.36
487	6912.50
488	6941.59
489	6971.91
490	7000.75
491	7025.41
492	7043.39
493	7053.19
494	7055.41
495	7051.79
496	7044.25
497	7034.72
498	7025.15
499	7017.49
500	7013.61
501	7015.02
502	7021.95
503	7033.60
504	7048.87
505	7066.65
506	7085.81
507	7105.23
508	7123.79
509	7140.49
510	7154.69
511	7166.34
512	7175.58
513	7182.58
514	7187.52
515	7190.57
516	7191.92
517	7191.70
518	7189.96
519	7186.43
520	7180.74
521	7172.44
522	7161.12
523	7146.34
524	7127.68
525	7104.74
526	7077.36
527	7046.03
528	7011.84
529	6976.05
530	6939.90
531	6904.65
532	6871.55
533	6841.83
534	6816.50
535	6795.59
536	6777.93
537	6761.91
538	6745.86
539	6728.13
540	6707.05
541	6680.97
542	6648.42
543	6608.87
544	6563.54
545	6514.49
546	6463.92
547	6414.05
548	6367.08
549	6325.22
550	6290.59
551	6264.61
552	6247.02
553	6236.38
554	6231.03
555	6229.27
556	6229.39
557	6229.71
558	6228.56
559	6224.76
560	6218.54
561	6211.49
562	6205.59
563	6202.87
564	6205.33
565	6214.99
566	6233.86
567	6263.54
568	6304.21
569	6354.14
570	6410.95
571	6472.17
572	6535.31
573	6597.89
574	6657.45
575	6711.76
576	6759.81
577	6802.58
578	6842.00
579	6880.13
580	6919.05
581	6960.83
582	7007.53
583	7061.07
584	7122.34
585	7190.11
586	7261.92
587	7335.04
588	7406.76
589	7474.35
590	7535.09
591	7586.36
592	7626.33
593	7655.25
594	7674.83
595	7687.17
596	7694.37
597	7698.56
598	7701.83
599	7706.24
600	7713.29
601	7722.84
602	7733.22
603	7742.36
604	7748.15
605	7748.49
606	7741.25
607	7724.38
608	7696.26
609	7656.89
610	7608.00
611	7551.92
612	7491.02
613	7427.67
614	7364.23
615	7303.07
616	7246.25
617	7194.68
618	7147.82
619	7104.59
620	7063.83
621	7024.38
622	6985.08
623	6944.80
624	6902.50
625	6857.68
626	6810.63
627	6761.97
628	6712.34
629	6662.40
630	6612.83
631	6564.27
632	6517.41
633	6473.07
634	6432.27
635	6396.13
636	6365.79
637	6342.39
638	6327.08
639	6320.97
640	6325.00
641	6339.05
642	6361.07
643	6388.06
644	6416.85
645	6444.27
646	6467.14
647	6482.29
648	6486.79
649	6479.02
650	6459.95
651	6431.92
652	6397.53
653	6359.39
654	6320.09
655	6282.25
656	6248.36
657	6220.24
658	6198.35
659	6182.40
660	6171.95
661	6166.55
662	6165.73
663	6169.06
664	6176.11
665	6186.58
666	6200.47
667	6217.97
668	6239.27
669	6264.58
670	6294.10
671	6328.04
672	6366.56
673	6409.48
674	6455.95
675	6504.72
676	6554.48
677	6603.88
678	6651.60
679	6696.33
680	6736.84
681	6772.70
682	6805.03
683	6835.86
684	6867.40
685	6901.87
686	6941.47
687	6988.42
688	7044.78
689	7111.72
690	7188.61
691	7273.82
692	7365.54
693	7461.94
694	7561.20
695	7661.51
696	7761.12
697	7858.79
698	7954.21
699	8047.57
700	8139.14
701	8229.19
702	8318.00
703	8405.84
704	8493.08
705	8580.50
706	8669.69
707	8762.55
708	8861.10
709	8967.33
710	9083.25
711	9210.84
712	9351.62
713	9504.97
714	9666.85
715	9831.64
716	9993.53
717	10146.65
718	10285.18
719	10403.32
720	10496.02
721	10561.49
722	10602.56
723	10623.91
724	10630.49
725	10627.23
726	10619.07
727	10610.92
728	10606.92
729	10608.46
730	10613.52
731	10618.86
732	10621.07
733	10616.80
734	10602.64
735	10575.28
736	10532.30
737	10474.24
738	10404.65
739	10328.09
740	10249.17
741	10172.51
742	10102.74
743	10044.38
744	10001.08
745	9973.90
746	9961.75
747	9962.93
748	9975.73
749	9998.41
750	10029.23
751	10066.50
752	10108.75
753	10155.00
754	10204.66
755	10257.21
756	10312.15
757	10368.96
758	10427.13
759	10486.09
760	10544.87
761	10601.79
762	10654.74
763	10701.55
764	10740.04
765	10768.03
766	10783.36
767	10784.23
768	10770.54
769	10744.76
770	10710.53
771	10671.63
772	10631.86
